"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",225,189,4,120,59,6,,,,,36,256
"De 25 a 29 años (024)",319,277,1,126,107,31,11,1,,,42,484
"De 30 a 34 años (025)",436,418,2,119,164,63,62,7,1,,18,954
"De 35 a 39 años (026)",446,434,1,66,143,112,86,21,4,1,12,1237
"De 40 a 44 años (027)",367,358,1,38,69,89,107,41,12,1,9,1287
"De 45 a 49 años (028)",273,267,1,24,53,46,86,39,14,4,6,1062
"De 50 y más años (029)",819,810,2,55,106,129,256,166,82,14,9,3718
"Desocupada (030)",84,65,,34,11,6,9,4,1,,19,149
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",6,5,,5,,,,,,,1,5
"De 20 a 24 años (033)",22,14,,11,3,,,,,,8,17
"De 25 a 29 años (034)",20,16,,10,3,2,1,,,,4,26
"De 30 a 34 años (035)",14,11,,5,4,2,,,,,3,19
"De 35 a 39 años (036)",5,5,,1,,2,2,,,,,16
"De 40 a 44 años (037)",6,5,,,1,,3,1,,,1,21
"De 45 a 49 años (038)",2,2,,1,,,1,,,,,6
"De 50 y más años (039)",8,7,,1,,,2,3,1,,1,39
"No PEA (040)",10780,10476,34,1936,1974,1608,2534,1632,606,152,304,39139
"De 12 a 14 años (041)",17,11,2,9,,,,,,,6,9
"De 15 a 19 años (042)",302,274,3,238,27,5,1,,,,28,311
"De 20 a 24 años (043)",1168,1056,6,627,308,93,21,1,,,112,1614
"De 25 a 29 años (044)",1351,1292,2,420,455,252,150,11,2,,59,2805
"De 30 a 34 años (045)",1316,1294,2,192,397,303,321,73,4,2,22,3810
"De 35 a 39 años (046)",1172,1158,,113,245,248,362,153,33,4,14,4231
"De 40 a 44 años (047)",936,925,3,70,111,138,331,188,76,8,11,4102
"De 45 a 49 años (048)",872,858,1,42,95,113,264,226,91,26,14,4262
"De 50 y más años (049)",3646,3608,15,225,336,456,1084,980,400,112,38,17995
,,,,,,,,,,,,
"URBANA (060)",3557,3359,11,742,839,572,698,357,117,23,198,10709
"De 12 a 14 años (061)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (062)",69,60,3,50,6,,1,,,,9,66
"De 20 a 24 años (063)",331,261,1,183,58,16,2,1,,,70,362
"De 25 a 29 años (064)",405,355,1,159,144,33,16,2,,,50,623
"De 30 a 34 años (065)",449,431,1,128,182,67,45,8,,,18,931
"De 35 a 39 años (066)",463,452,1,72,152,119,94,12,2,,11,1227
"De 40 a 44 años (067)",352,343,1,45,72,90,101,30,4,,9,1125
"De 45 a 49 años (068)",294,284,1,26,62,56,82,45,12,,10,1073
"De 50 y más años (069)",1190,1171,2,77,163,191,357,259,99,23,19,5300
"PEA (070)",1618,1531,6,337,431,290,296,128,37,6,87,4561
"De 15 a 19 años (072)",15,13,2,9,2,,,,,,2,13
"De 20 a 24 años (073)",107,85,,59,24,2,,,,,22,113
"De 25 a 29 años (074)",188,165,,88,60,14,2,1,,,23,264
"De 30 a 34 años (075)",253,240,1,75,101,35,25,3,,,13,506
"De 35 a 39 años (076)",264,256,1,42,94,67,47,5,,,8,661
"De 40 a 44 años (077)",206,199,1,25,49,57,51,12,4,,7,627
"De 45 a 49 años (078)",162,157,1,16,35,32,42,25,6,,5,579
"De 50 y más años (079)",423,416,,23,66,83,129,82,27,6,7,1798
"Ocupada (080)",1576,1498,6,321,425,288,290,125,37,6,78,4480
"De 15 a 19 años (082)",15,13,2,9,2,,,,,,2,13
"De 20 a 24 años (083)",96,78,,54,22,2,,,,,18,104
"De 25 a 29 años (084)",175,154,,80,58,13,2,1,,,21,249
"De 30 a 34 años (085)",247,236,1,73,100,34,25,3,,,11,499
"De 35 a 39 años (086)",263,255,1,42,94,67,46,5,,,8,656
"De 40 a 44 años (087)",201,195,1,25,48,57,48,12,4,,6,612
"De 45 a 49 años (088)",160,155,1,15,35,32,41,25,6,,5,573
"De 50 y más años (089)",419,412,,23,66,83,128,79,27,6,7,1774
"Desocupada (090)",42,33,,16,6,2,6,3,,,9,81
"De 20 a 24 años (093)",11,7,,5,2,,,,,,4,9
"De 25 a 29 años (094)",13,11,,8,2,1,,,,,2,15
"De 30 a 34 años (095)",6,4,,2,1,1,,,,,2,7
"De 35 a 39 años (096)",1,1,,,,,1,,,,,5
"De 40 a 44 años (097)",5,4,,,1,,3,,,,1,15
"De 45 a 49 años (098)",2,2,,1,,,1,,,,,6
"De 50 y más años (099)",4,4,,,,,1,3,,,,24
"No PEA (100)",1939,1828,5,405,408,282,402,229,80,17,111,6148
"De 12 a 14 años (101)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (102)",54,47,1,41,4,,1,,,,7,53
"De 20 a 24 años (103)",224,176,1,124,34,14,2,1,,,48,249
"De 25 a 29 años (104)",217,190,1,71,84,19,14,1,,,27,359
"De 30 a 34 años (105)",196,191,,53,81,32,20,5,,,5,425
"De 35 a 39 años (106)",199,196,,30,58,52,47,7,2,,3,566
"De 40 a 44 años (107)",146,144,,20,23,33,50,18,,,2,498
"De 45 a 49 años (108)",132,127,,10,27,24,40,20,6,,5,494
"De 50 y más años (109)",767,755,2,54,97,108,228,177,72,17,12,3502
,,,,,,,,,,,,
"RURAL (120)",10227,9966,37,1799,1853,1518,2453,1554,603,149,261,37612
"De 12 a 14 años (121)",14,9,2,7,,,,,,,5,7
"De 15 a 19 años (122)",274,250,2,216,27,5,,,,,24,285
"De 20 a 24 años (123)",1084,998,9,575,312,83,19,,,,86,1525
"De 25 a 29 años (124)",1285,1230,2,397,421,252,146,10,2,,55,2692
"De 30 a 34 años (125)",1317,1292,3,188,383,301,338,72,5,2,25,3852
"De 35 a 39 años (126)",1160,1145,,108,236,243,356,162,35,5,15,4257
"De 40 a 44 años (127)",957,945,3,63,109,137,340,200,84,9,12,4285
"De 45 a 49 años (128)",853,843,1,41,86,103,269,220,93,30,10,4257
"De 50 y más años (129)",3283,3254,15,204,279,394,985,890,384,103,29,16452
"PEA (130)",1386,1318,8,268,287,192,321,151,77,14,68,4621
"De 12 a 14 años (131)",1,,,,,,,,,,1,
"De 15 a 19 años (132)",26,23,,19,4,,,,,,3,27
"De 20 a 24 años (133)",140,118,4,72,38,4,,,,,22,160
"De 25 a 29 años (134)",151,128,1,48,50,19,10,,,,23,246
"De 30 a 34 años (135)",197,189,1,49,67,30,37,4,1,,8,467
"De 35 a 39 años (136)",187,183,,25,49,47,41,16,4,1,4,592
"De 40 a 44 años (137)",167,164,,13,21,32,59,30,8,1,3,681
"De 45 a 49 años (138)",113,112,,9,18,14,45,14,8,4,1,489
"De 50 y más años (139)",404,401,2,33,40,46,129,87,56,8,3,1959
"Ocupada (140)",1344,1286,8,250,282,188,318,150,76,14,58,4553
"De 15 a 19 años (142)",20,18,,14,4,,,,,,2,22
"De 20 a 24 años (143)",129,111,4,66,37,4,,,,,18,152
"De 25 a 29 años (144)",144,123,1,46,49,18,9,,,,21,235
"De 30 a 34 años (145)",189,182,1,46,64,29,37,4,1,,7,455
"De 35 a 39 años (146)",183,179,,24,49,45,40,16,4,1,4,581
"De 40 a 44 años (147)",166,163,,13,21,32,59,29,8,1,3,675
"De 45 a 49 años (148)",113,112,,9,18,14,45,14,8,4,1,489
"De 50 y más años (149)",400,398,2,32,40,46,128,87,55,8,2,1944
"Desocupada (150)",42,32,,18,5,4,3,1,1,,10,68
"De 12 a 14 años (151)",1,,,,,,,,,,1,
"De 15 a 19 años (152)",6,5,,5,,,,,,,1,5
"De 20 a 24 años (153)",11,7,,6,1,,,,,,4,8
"De 25 a 29 años (154)",7,5,,2,1,1,1,,,,2,11
"De 30 a 34 años (155)",8,7,,3,3,1,,,,,1,12
"De 35 a 39 años (156)",4,4,,1,,2,1,,,,,11
"De 40 a 44 años (157)",1,1,,,,,,1,,,,6
"De 50 y más años (159)",4,3,,1,,,1,,1,,1,15
"No PEA (160)",8841,8648,29,1531,1566,1326,2132,1403,526,135,193,32991
"De 12 a 14 años (161)",13,9,2,7,,,,,,,4,7
"De 15 a 19 años (162)",248,227,2,197,23,5,,,,,21,258
"De 20 a 24 años (163)",944,880,5,503,274,79,19,,,,64,1365
"De 25 a 29 años (164)",1134,1102,1,349,371,233,136,10,2,,32,2446
"De 30 a 34 años (165)",1120,1103,2,139,316,271,301,68,4,2,17,3385
"De 35 a 39 años (166)",973,962,,83,187,196,315,146,31,4,11,3665
"De 40 a 44 años (167)",790,781,3,50,88,105,281,170,76,8,9,3604
"De 45 a 49 años (168)",740,731,1,32,68,89,224,206,85,26,9,3768
"De 50 y más años (169)",2879,2853,13,171,239,348,856,803,328,95,26,14493
